Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
RD,I,48,355,0029,43202,01,7,008,174,20190416,00:00,2.21,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190421,00:00,2.32,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190427,00:00,4.88,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190503,00:00,1.35,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190509,00:00,1.41,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190515,00:00,3.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190521,00:00,1.27,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190527,00:00,1.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190602,00:00,0.8,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190620,00:00,0.76,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190626,00:00,0.63,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190702,00:00,0.8,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190708,00:00,0.87,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190714,00:00,1.65,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190720,00:00,0.62,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190726,00:00,4.25,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190801,00:00,1.14,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190807,00:00,0.93,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190813,00:00,0.9,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190819,00:00,0.9,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190828,00:00,1.64,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190831,00:00,1.62,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190906,00:00,4.12,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190912,00:00,5.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190918,00:00,1.18,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190924,00:00,1.43,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,43202,01,7,008,174,20190930,00:00,0.53,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190103,00:00,0.64,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190109,00:00,1.7,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190115,00:00,0.98,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190121,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190127,00:00,0.56,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190202,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190208,00:00,0.82,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190214,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190220,00:00,0.99,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190226,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190304,00:00,1.57,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190310,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190316,00:00,1.38,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190322,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190328,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190403,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190416,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190421,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190427,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190503,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190509,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190515,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190521,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190527,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190602,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190626,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190702,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190708,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190714,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190720,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190726,00:00,0.61,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190801,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190807,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190813,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190819,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190828,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190831,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190906,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190912,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190924,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45201,01,7,008,175,20190930,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190103,00:00,0.66,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190109,00:00,0.49,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190115,00:00,0.28,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190121,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190127,00:00,0.4,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190202,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190208,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190214,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190220,00:00,0.3,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190226,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190304,00:00,0.38,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190310,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190316,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190322,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190328,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190403,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190416,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190421,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190427,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190503,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190509,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190515,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190521,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190527,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190602,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190620,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190626,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190702,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190708,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190714,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190720,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190726,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190801,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190807,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190813,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190819,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190828,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190831,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190906,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190912,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190918,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190924,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45202,01,7,008,175,20190930,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190103,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190109,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190115,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190121,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190127,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190202,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190208,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190214,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190220,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190226,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190304,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190310,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190316,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190322,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190328,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190403,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190416,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190421,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190427,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190503,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190509,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190515,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190521,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190527,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190602,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190626,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190702,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190708,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190714,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190720,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190726,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190801,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190807,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190813,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190819,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190828,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190831,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190906,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190912,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190918,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190924,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45203,01,7,008,175,20190930,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190103,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190109,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190115,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190121,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190127,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190202,00:00,0.66,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190208,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190214,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190220,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190226,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190304,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190310,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190316,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190322,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190328,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190403,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190416,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190421,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190427,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190503,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190509,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190515,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190521,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190527,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190602,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190620,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190626,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190702,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190708,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190714,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190720,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190726,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190801,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190807,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190813,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190819,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190828,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190831,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190906,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190912,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190918,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190924,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0029,45204,01,7,008,175,20190930,00:00,0.01,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190103,00:00,25.56,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190109,00:00,13.32,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190115,00:00,12.66,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190121,00:00,5.1,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190127,00:00,13.11,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190202,00:00,6.03,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190208,00:00,9.77,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190214,00:00,5.23,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190220,00:00,14.41,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190226,00:00,4.51,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190304,00:00,9.45,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190310,00:00,3.02,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190316,00:00,7.81,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190322,00:00,3.99,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190328,00:00,2.54,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190403,00:00,3.31,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190409,00:00,5.46,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190415,00:00,4.76,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190421,00:00,2.78,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190427,00:00,4.69,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190503,00:00,1.46,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190509,00:00,2.43,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190515,00:00,5.18,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190521,00:00,1.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190527,00:00,1.16,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190602,00:00,2.05,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190608,00:00,5.89,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190614,00:00,2.75,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190620,00:00,0.73,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190626,00:00,1.34,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190702,00:00,0.82,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190708,00:00,0.9,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190714,00:00,1.65,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190720,00:00,0.8,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190726,00:00,6.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190801,00:00,1.32,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190807,00:00,0.95,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190813,00:00,0.73,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190819,00:00,0.94,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190825,00:00,0.98,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190831,00:00,2.06,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190906,00:00,5.84,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190912,00:00,8.37,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190918,00:00,1.24,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190924,00:00,1.28,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,43202,01,7,008,174,20190930,00:00,0.73,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190103,00:00,1.52,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190109,00:00,0.9,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190115,00:00,2.69,,6,,,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190121,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190127,00:00,0.88,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190202,00:00,0.79,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190208,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190214,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190220,00:00,0.74,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190226,00:00,0.25,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190304,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190310,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190316,00:00,1.94,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190322,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190328,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190403,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190409,00:00,0.26,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190415,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190421,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,355,0032,45201,01,7,008,175,20190427,00:00,0.13,,6,,V,,,,,,,,,,,
